logits,hallucination_scores
[-1.0157638  0.8208724 -1.6904778],0.4413636
[-3.4996052 -1.5832218  3.5646229],0.025210306
[ 1.5636122  1.1295568 -4.66779  ],0.7021672
[ 2.535249e-03  9.449365e-01 -2.622001e+00],0.59394455
[-0.02309158 -3.716113    2.9129584 ],0.14590916
[ 1.4469023 -1.6823182  0.169401 ],0.52416337
[ 1.7754558  -0.97766995 -1.5283113 ],0.24079311
[ 0.24453247 -2.7629902   2.6961818 ],0.21804187
[ 0.82338685 -0.6908549  -1.8837782 ],0.4933057
[-0.5227906   0.76104534 -2.5333512 ],0.51465166
[ 0.6411328 -4.4808702  2.500396 ],0.31773984
[ 1.3156779 -0.6790807 -2.1735048],0.34715384
[-0.31032372  1.1980435  -2.528548  ],0.4419115
[-0.61134636 -2.3925889   2.08113   ],0.2009233
[ 0.08896147 -0.7370281  -1.159659  ],0.77515453
[-0.71639955  2.3584418  -3.2083085 ],0.13861562
[-0.7455385 -5.471904   5.703945 ],0.0067365617
[ 4.170163  -2.0671463 -3.0816853],0.011105226
[-2.0991974  3.2460265 -2.453192 ],0.029935336
[-0.9863151 -3.8711243  3.7564487],0.033093084
[ 3.004676    0.15687725 -3.209262  ],0.15817015
[-0.8379727  2.7276611 -2.00038  ],0.11049483
[-1.0969243 -2.5112474  3.7093685],0.036700945
[ 2.1766207 -2.492601  -2.7241025],0.05614809
[ 0.97705656  0.665568   -4.572204  ],0.73955405
[-3.6530936   0.61196125  1.1133612 ],0.69290316
[ 2.5383644 -0.7879256 -2.9332106],0.11660386
[ 0.60037893  0.7842138  -2.0252051 ],0.8235147
[ 0.7248747 -4.2227316  1.8532917],0.50334835
[ 1.9313204  -3.4707687  -0.27746627],0.25873908
[-0.5167447  2.7489796 -3.8761566],0.113187656
[-1.3633624 -3.7430532  4.719863 ],0.010345272
[ 1.5675042 -1.2943944 -1.7828099],0.22551048
[-1.5510389   0.81719506 -1.1330162 ],0.43314558
[-3.5295694 -1.785476   4.6118293],0.008337116
[-0.26380357  0.733855   -2.7344115 ],0.582402
[-0.06219929  2.8074903  -4.664149  ],0.15095356
[-3.1163614 -2.1979806  4.7487836],0.005892495
[ 2.5827742  0.6285496 -4.397358 ],0.29780912
[-0.14533135  2.177198   -2.6665351 ],0.24725763
[-1.0382828 -1.4703512  1.5956911],0.27092087
[ 1.8371017 -0.1726277 -2.9029193],0.3054875
[ 0.44649175  0.7514447  -2.0821195 ],0.7926111
[-1.7636919 -1.4697044  3.3354015],0.04889802
[ 1.245727  -1.1661187 -2.5891328],0.26074848
[-0.39600888  1.1160079  -2.7248118 ],0.43710458
[-1.4724436 -1.2007985  0.9637465],0.39040047
[ 0.8830436  -1.8038667  -0.63944787],0.49289337
[-0.24723667  0.66997945 -2.5916412 ],0.6121572
[-0.33552825 -1.5738133   1.1822613 ],0.489121
[ 1.4479291   0.14314994 -2.3446949 ],0.49010482
[-1.7747444  2.204722  -1.2651409],0.13953698
[-1.2334754 -5.235007   6.8851714],0.0012858659
[ 0.9189545  -0.55033386 -2.5875208 ],0.4597747
[-2.7337422  2.415183  -2.033657 ],0.058625422
[-0.59299934 -0.35652322 -0.7201073 ],0.9525189
[ 1.501341  -1.17897   -1.5232981],0.2680695
[-2.4811642   1.3584832  -0.33292186],0.395613
[-0.8685401 -5.022787   5.355661 ],0.008374706
[ 0.23014152  0.6260524  -2.4304686 ],0.7604683
[-0.7977032   0.9585656  -0.78149647],0.5356816
[-2.3953574  -0.08266576  1.5077214 ],0.4165436
[ 1.2365026 -1.3173401 -1.3818883],0.31714064
[ 0.16231057  0.960006   -2.0157192 ],0.6568737
[-2.2388487   0.25447747  1.8554058 ],0.40833843
[-0.3890019 -0.2583203 -0.3806737],0.97853017
[-0.8321054  1.5314311 -2.408105 ],0.2642532
[-1.5133251 -2.0218718  3.0825872],0.054615263
[ 0.71694756 -0.39799824 -1.7911403 ],0.60178304
[-1.459281   0.6293441 -0.8470738],0.55268115
[-0.03833244 -3.9570282   3.1273673 ],0.12066109
[ 0.5090162 -0.6908426 -1.9720527],0.5829244
[ 1.508478   -0.38644204 -2.1848514 ],0.3578092
[-0.5129814  -0.45355225 -0.23675984],0.95885515
[ 2.4445431 -2.4759357 -1.5832826],0.07977414
[-0.21674412  0.1954405  -2.6381285 ],0.7652874
[ 0.21571669 -0.51488864 -0.5122831 ],0.8388033
[ 1.2668633  -2.529344   -0.08565885],0.47784668
[-1.763797   1.270451  -1.5106333],0.25539333
[-0.5199933 -6.0033245  6.3757286],0.0043907645
[ 2.2506766  -3.3206792  -0.15257414],0.22439821
[-1.0658547  0.6553527 -0.5839568],0.63965344
[-1.1787157 -3.2711117  4.0247917],0.02350913
[ 3.3185067  -0.15508185 -4.3953023 ],0.09317972
[ 0.43589088  1.8894254  -3.0153153 ],0.4274873
[-1.3687739 -3.3158734  4.576409 ],0.012281285
[ 0.28564495 -0.28379261 -2.0744705 ],0.7494821
[-0.1517267  -0.91419053 -0.41038564],0.9289566
[-2.034364  -2.2559402  3.3634243],0.029948957
[ 1.3274304 -2.2132778 -1.0889462],0.2730459
[-0.8774306  -0.11999281  0.76804054],0.72553384
[ 0.5166876 -2.5858963  1.0627521],0.7009982
[ 1.2612084 -0.0212656 -2.0348306],0.51492
[-1.288426   1.8362862 -1.2284617],0.21924433
[-1.5434712 -5.539615   6.326219 ],0.0016856912
[ 0.5523521 -1.4658693 -1.2620442],0.49297133
[ 0.12724194  0.28878814 -2.6982841 ],0.8222724
[-1.9070978 -1.9683387  3.0880184],0.045168445
[-0.76840806 -0.5048586   0.36896306],0.77506775
[-1.5228343   0.20025341  0.75518   ],0.7581393
[-1.9820266 -3.030953   5.306121 ],0.0041140253
[ 0.5258005  -1.1801054   0.08180854],0.82355344
[-0.20125757  1.507568   -1.3431885 ],0.44113764
[-1.4601266 -1.33429    1.6372689],0.23030154
[ 2.2033157  -3.8790205  -0.37844315],0.19351813
[-0.9610723  1.9484395 -2.7548125],0.16946708
[-1.7640108 -5.5532665  6.977381 ],0.00060871936
[ 4.484054   -4.1866612  -0.36072192],0.0291537
[ 1.0640633   0.49612084 -2.2098367 ],0.7066877
[ 1.5850376 -5.030823   3.167003 ],0.3792869
[ 1.3466506 -0.9754616 -1.4961125],0.3308248
[-1.099917   2.4140966 -1.5548668],0.13678043
[-1.8642439  -0.64435863  0.7106548 ],0.53921795
[ 1.6499556  -0.11552884 -2.8123777 ],0.36186832
[-2.0908947  2.5763667 -2.236683 ],0.057988375
[-1.3053772 -1.0125034  1.7542354],0.25522804
[ 2.4337168   0.75232244 -3.5775054 ],0.36161047
[-1.2658896  3.008817  -2.0147421],0.067123726
[-1.824777   -0.23775625  1.6821913 ],0.3608393
[ 2.9048483 -2.2471497 -1.2459193],0.07012308
[-1.1009161  1.0747173 -1.4090434],0.38416544
[-1.4764118 -4.6799135  6.3655653],0.0017856298
[ 1.3421667  1.4629265 -3.3512526],0.795936
[-0.46586043  1.9005879  -2.197536  ],0.25836426
[-2.091171  -2.6892722  4.3879285],0.009984613
[ 1.6789608 -0.8669652 -1.7359071],0.26095462
[-1.6278255   1.1652513   0.29867405],0.64780897
[-0.1051858 -2.1937687  0.9393638],0.583825
[ 1.4149461  -0.06155462 -3.3127844 ],0.42449078
[-1.4600531  1.6629715 -2.035685 ],0.18040095
[-1.994319  -5.363985   6.5747447],0.0007748414
[ 1.5767801 -1.839977  -1.145249 ],0.23800056
[-0.14780954  1.1001707  -2.118882  ],0.5271952
[ 0.31085214 -3.6528392   3.0765457 ],0.16567563
[ 0.7816916 -1.4296036 -0.6076953],0.5604116
[-1.1673853  2.0854425 -2.0781536],0.1501309
[ 0.7650105 -5.7825356  4.5332794],0.07160628
[ 2.356565   -0.33701053 -3.9776762 ],0.17675185
[ 1.4297167 -0.987023  -2.7400622],0.24828874
[-1.1911083 -3.6494248  4.015032 ],0.022654446
[ 2.743252  -1.3342086 -3.324374 ],0.06334087
[-1.0287576  2.1962817 -2.9307349],0.13001797
[ 0.3023318 -4.1257157  2.5130324],0.24983446
[ 1.5181359 -1.530196  -1.7766347],0.20954141
[-0.55511194  1.4970787  -2.5446925 ],0.31454822
[-1.4052784 -1.6150321  1.2831985],0.27658203
[ 1.7518837 -1.1523916 -0.6132216],0.31968755
[-1.6519197   1.9620073  -0.43864042],0.27192712
[-2.0407813 -4.3190136  6.3173175],0.0010887833
[ 2.146816  -2.647975  -1.2825512],0.11899558
[ 1.243455  2.123232 -4.644033],0.57152367
[-0.4650229 -5.254307   4.96823  ],0.017018158
[-0.03835343  0.3981785  -2.3190877 ],0.76428616
[-0.0550752   0.90016603 -2.6590068 ],0.5907016
[-0.5011046 -6.035165   6.203209 ],0.005267236
[ 1.3962393  -0.48048356 -3.6376777 ],0.32774088
[-1.725018   2.4764805 -2.9176357],0.06448698
[-3.6624582 -2.1163933  4.5312977],0.0068154125
